 RAX-2: TLE set good - Happy Tracking!
1341585535, 27.861370, 11.910642
1341585536, 27.914121, 12.000181
1341585537, 27.967176, 12.090041
1341585538, 28.020540, 12.180228
1341585539, 28.074218, 12.270744
1341585540, 28.128211, 12.361592
1341585541, 28.182522, 12.452773
1341585542, 28.237156, 12.544290
1341585543, 28.292116, 12.636149
1341585544, 28.347403, 12.728345
1341585545, 28.403021, 12.820884
1341585546, 28.458973, 12.913769
1341585547, 28.515264, 13.007002
1341585548, 28.571895, 13.100585
1341585549, 28.628871, 13.194520
1341585550, 28.686195, 13.288812
1341585551, 28.743873, 13.383464
1341585552, 28.801904, 13.478474
1341585553, 28.860292, 13.573846
1341585554, 28.919044, 13.669584
1341585555, 28.978160, 13.765690
1341585556, 29.037646, 13.862167
1341585557, 29.097506, 13.959017
1341585558, 29.157745, 14.056247
1341585559, 29.218362, 14.153852
1341585560, 29.279364, 14.251838
1341585561, 29.340754, 14.350209
1341585562, 29.402537, 14.448966
1341585563, 29.464717, 14.548114
1341585564, 29.527297, 14.647654
1341585565, 29.590285, 14.747593
1341585566, 29.653680, 14.847926
1341585567, 29.717487, 14.948661
1341585568, 29.781713, 15.049799
1341585569, 29.846361, 15.151345
1341585570, 29.911435, 15.253300
1341585571, 29.976940, 15.355668
1341585572, 30.042881, 15.458452
1341585573, 30.109264, 15.561658
1341585574, 30.176090, 15.665283
1341585575, 30.243365, 15.769332
1341585576, 30.311095, 15.873810
1341585577, 30.379285, 15.978718
1341585578, 30.447938, 16.084061
1341585579, 30.517061, 16.189841
1341585580, 30.586661, 16.296065
1341585581, 30.656737, 16.402729
1341585582, 30.727299, 16.509841
1341585583, 30.798350, 16.617402
1341585584, 30.869897, 16.725417
1341585585, 30.941945, 16.833888
1341585586, 31.014499, 16.942820
1341585587, 31.087566, 17.052214
1341585588, 31.161153, 17.162080
1341585589, 31.235260, 17.272412
1341585590, 31.309897, 17.383217
1341585591, 31.385069, 17.494500
1341585592, 31.460782, 17.606262
1341585593, 31.537043, 17.718509
1341585594, 31.613857, 17.831243
1341585595, 31.691235, 17.944472
1341585596, 31.769175, 18.058191
1341585597, 31.847688, 18.172408
1341585598, 31.926781, 18.287127
1341585599, 32.006459, 18.402351
1341585600, 32.086731, 18.518083
1341585601, 32.167601, 18.634328
1341585602, 32.249078, 18.751089
1341585603, 32.331172, 18.868375
1341585604, 32.413884, 18.986179
1341585605, 32.497223, 19.104511
1341585606, 32.581198, 19.223373
1341585607, 32.665816, 19.342771
1341585608, 32.751084, 19.462707
1341585609, 32.837011, 19.583185
1341585610, 32.923607, 19.704214
1341585611, 33.010873, 19.825788
1341585612, 33.098822, 19.947916
1341585613, 33.187461, 20.070602
1341585614, 33.276798, 20.193850
1341585615, 33.366843, 20.317663
1341585616, 33.457603, 20.442045
1341585617, 33.549091, 20.567006
